Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,returns,log_returns,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,sma_200,ema_200,momentum_5,roc_5,momentum_10,roc_10,momentum_20,roc_20,momentum_50,roc_50,volatility_10,volatility_20,volatility_50,volume_sma_20,volume_ratio,rsi,bb_middle,bb_upper,bb_lower,bb_width,macd,macd_signal,macd_histogram,market_cap,pe_ratio,dividend_yield
2023-06-15 00:00:00-04:00,423.4444413767819,430.7908938812354,423.34741823502816,429.529296875,110303100,0.0,0.0,0.0,0.012397663780030932,0.012321442080510512,423.1514038085937,424.0468280504161,419.1326965332031,421.4862042929094,,419.89704558605035,,418.9024722586137,,418.5720409241255,,418.40783566764304,0.03138900346881002,3.1389003468809915,0.04926268856596594,4.9262688565966055,,,,,0.09411046024159975,,,,,,,,,,1.457470088608659,0.7401416096180808,0.7173284789905781,545419526144,25.689089,1.21
2023-06-16 00:00:00-04:00,431.5339215447092,432.10862119641973,427.5889367633248,428.06622314453125,114121300,1.638,0.0,0.0,-0.003406225701280907,-0.0034120400952249775,425.3237670898437,425.39703291201,420.41102905273436,422.8008800166925,,421.0099175704354,,419.8450477822012,,419.45312157642314,,419.2577028002491,0.02603475953470391,2.6034759534704013,0.030782209569524932,3.0782209569524963,,,,,0.08527027646772437,,,,,,,,,,1.6680431525828112,0.9394159463587597,0.7286272062240515,545419526144,25.689089,1.21
2023-06-20 00:00:00-04:00,426.10841678966347,427.00454766263437,423.7511461038106,425.84539794921875,76160400,0.0,0.0,0.0,-0.005188041184372216,-0.005201545798617301,426.2950073242188,425.5472598250072,421.54685974121094,423.39842527103525,,421.6427080214038,,420.425308816845,,420.00597989582445,,419.79540778085266,0.011535215651729436,1.1535215651729391,0.027403282586186517,2.7403282586186495,,,,,0.09192691359759972,,,,,,,,,,1.6766322125524766,1.095436521420116,0.5811956911323606,545419526144,25.689089,1.21
2023-06-21 00:00:00-04:00,424.8518227878064,425.66029056375044,423.06925196557376,423.6634521484375,76982300,0.0,0.0,0.0,-0.005123798005776337,-0.005136969670675668,426.2747436523438,424.917165552833,422.37424621582034,423.4497009099573,,421.89805380966163,,420.7214283710552,,420.3025330473489,,420.0900126873873,-0.0002390910392423562,-0.023909103924232913,0.019918324861811554,1.991832486181156,,,,,0.10008315149149416,,,,,73.44612471830507,,,,,1.5348280614621217,1.1873575594338508,0.3474705020282709,545419526144,25.689089,1.21
2023-06-22 00:00:00-04:00,422.6991540726303,425.29991334389166,422.35822244522035,425.1927795410156,70637200,0.0,0.0,0.0,0.0036097694639996014,0.003603269882838298,426.4594299316406,425.0092471651618,423.4981994628906,423.783054881331,,422.3018160280248,,421.11002447421777,,420.6761464878347,,420.4545232031976,0.0021765215906424107,0.21765215906424606,0.027151695391325337,2.715169539132525,,,,,0.09549046790898781,,,,,74.71415189899955,,,,,1.4990562287007947,1.2519706648292874,0.24708556387150726,545419526144,25.689089,1.21
2023-06-23 00:00:00-04:00,421.7055626566452,423.7803436206902,421.257497245002,421.9783020019531,92074500,0.0,0.0,0.0,-0.007560047333194264,-0.0075887693424360365,424.94923095703126,423.9973916225801,424.0503173828125,423.441129113298,,422.26322396214874,,421.1820496741518,,420.77030181999544,,420.5570678408494,-0.017579696956606772,-1.7579696956606752,0.013257497343451607,1.3257497343451605,,,,,0.10598344223132194,,,,,61.417676881747845,,,,,1.2581142761154638,1.2532349742325053,0.004879301882958487,545419526144,25.689089,1.21
2023-06-26 00:00:00-04:00,421.4035802514072,423.341976578197,420.01066258669255,420.2541809082031,72823600,0.0,0.0,0.0,-0.004085805088959282,-0.004094174796346429,423.38682250976564,422.7483870290511,424.3552947998047,422.84191289702704,,422.02919366433173,,421.1083065132768,,420.734844228915,,420.5377901759093,-0.018249611424469903,-1.8249611424469914,0.007310023865196191,0.731002386519624,,,,,0.10933211271516723,,,,,59.53280306056974,,,,,0.9520528931928425,1.1916109074025096,-0.23955801420966716,545419526144,25.689089,1.21
2023-06-27 00:00:00-04:00,421.1406050558911,425.48496373154705,420.68278940729704,424.861572265625,72813700,0.0,0.0,0.0,0.01096334448705516,0.010903682691682855,423.1900573730469,423.4532590521515,424.74253234863284,423.21931189406007,,422.3522676046759,,421.3950559283417,,421.00513442081615,,420.79895957643936,-0.0023102884012170533,-0.23102884012170757,0.009198277575586555,0.9198277575586586,,,,,0.11368900616141436,,,,,63.9484446202105,,,,,0.9964671362648687,1.1518661757401636,-0.15539903947529488,545419526144,25.689089,1.21
2023-06-28 00:00:00-04:00,423.77055187866887,426.098601194805,423.14716046173373,425.0758361816406,75636000,0.0,0.0,0.0,0.0005043146521184205,0.0005041875282227496,423.4725341796875,423.99436218314366,424.87363891601564,423.56448579479667,,422.65718958601093,,421.666185685426,,421.2601040742553,,421.044887980982,0.0033337405576072676,0.3333740557607204,0.003093852450870349,0.3093852450870392,,,,,0.10923190053417817,,,,,66.99066239644958,,,,,1.0322244382293775,1.1275879420160768,-0.09536350378669933,545419526144,25.689089,1.21
2023-06-29 00:00:00-04:00,424.65699951195626,426.9168567659676,424.247905361188,426.7512512207031,67882300,0.0,0.0,0.0,0.003941449728388058,0.003933702565437334,423.784228515625,424.91360163731264,425.1218292236328,424.1545612959041,421.1189468383789,423.10801043003374,,422.0282838596333,,421.58991678461086,,421.3581198571314,0.003665329597952738,0.366532959795279,0.005849828857602102,0.5849828857602015,,,,,0.11070158972690682,,,82241675.0,0.8254002608774688,66.13347261043162,421.1189468383789,432.18522650004894,410.0526671767089,0.05255655080234206,1.1565390079247777,1.1334456904390713,0.02309331748570642,545419526144,25.689089,1.21
2023-06-30 00:00:00-04:00,429.99490966568123,432.78074496852855,429.6734488375943,431.7872009277344,104921500,0.0,0.0,0.0,0.011800667701913348,0.011731582790398246,425.7460083007812,427.2052608458549,425.3476196289063,425.5631410051964,422.2401580810547,424.04971596495443,,422.70165558534694,,422.1786881217802,,421.9059685529072,0.023245031508126734,2.3245031508126806,0.0052566939418603464,0.5256693941860412,0.05477834138437099,5.477834138437093,,,0.1089476130371923,0.10506438736089231,,83044500.0,1.263437072894653,70.14661080047793,422.2401580810547,432.82479038759476,411.6555257745146,0.05013560223472733,1.5719010226733303,1.2219530935932297,0.34994792908010064,545419526144,25.689089,1.21
2023-07-03 00:00:00-04:00,431.4365880280361,432.5664869725604,431.154098428725,432.2840270996094,32793400,0.0,0.0,0.0,0.0011506273710928383,0.001149965906769965,428.1519775390625,428.898409231882,425.76940002441404,426.80008423313484,423.09021453857423,424.93145648716484,,423.34372163044435,,422.7408254415246,,422.42887146078453,0.028625167191457246,2.8625167191457286,0.009853157588782802,0.9853157588782789,0.040938669120127225,4.093866912012722,,,0.10669782472985925,0.09547229760419716,,80115835.0,0.40932482323875174,67.1634564997417,423.09021453857423,434.0464673724349,412.13396170471356,0.05179156812127955,1.908074195486222,1.3601973767361446,0.5478768187500773,545419526144,25.689089,1.21
2023-07-05 00:00:00-04:00,430.4527122131005,432.3813879439363,430.442961968195,431.6410827636719,58418400,0.0,0.0,0.0,-0.001487319205965787,-0.0014884263631095662,429.50787963867185,429.8127152115193,426.3489685058594,427.68906488441905,423.94791412353516,425.641522376307,,423.88465357201187,,423.2188028628974,,422.8749936286231,0.015956986794297023,1.5956986794297086,0.013609833151570827,1.3609833151570772,0.04138606984156068,4.138606984156061,,,0.102209967497068,0.09524928258606351,,79763745.0,0.7323928935382861,62.7982350613454,423.94791412353516,434.75315801701674,413.14267023005357,0.0509743934738786,2.1024915387407646,1.5095377591576766,0.5929537795830879,545419526144,25.689089,1.21
2023-07-06 00:00:00-04:00,428.02734029826433,428.68970306632883,425.72851164990533,428.2611083984375,80658300,0.0,0.0,0.0,-0.007830520541727393,-0.007861340061721669,430.1449340820312,429.295482215201,426.80873413085936,427.7939219639029,424.5914901733398,425.91584274532187,,424.16274475559857,,423.4807144350108,,423.12616412771507,0.007493421045546622,0.7493421045546719,0.010852142724808722,1.0852142724808689,0.030986624090859838,3.0986624090859736,,,0.10777758793980942,0.10148761027793844,,80595550.0,1.0007785789662085,55.93191284030881,424.5914901733398,434.76527526866096,414.4177050780187,0.04792269902144144,1.9963122501671933,1.6073545842558845,0.38895766591130876,545419526144,25.689089,1.21
2023-07-07 00:00:00-04:00,427.2578131229402,431.1638569046927,426.93635225950135,427.17987060546875,86076100,0.0,0.0,0.0,-0.0025247162811776747,-0.0025279087518483975,430.23065795898435,428.5902504166103,427.0074432373047,427.6815315736309,425.25282135009763,426.0469672738503,,424.34990759516626,,423.6668756622393,,423.30851148199326,0.0010043775701642499,0.10043775701643011,0.004673388542952628,0.4673388542952534,0.03195197435644137,3.1951974356441335,,,0.10817749886063117,0.10092989800881742,,80630690.0,1.067535202786929,46.01356669428335,425.25282135009763,434.15501928653566,416.3506234136596,0.041867790121533945,1.8151181747922465,1.6490648794029914,0.16605329538925506,545419526144,25.689089,1.21
2023-07-10 00:00:00-04:00,426.8194690858612,428.43643447356743,426.2447693553616,428.2611083984375,62443500,0.0,0.0,0.0,0.0025311066072384314,0.002527908751848463,429.525439453125,428.48053351387085,427.63572387695314,427.7874835650794,425.8430206298828,426.27471697633814,,424.58712034890704,,423.89123374765643,,423.5237530327626,-0.008166273853696282,-0.8166273853696316,0.014888932361397433,1.488893236139733,0.02834381968607702,2.834381968607699,,,0.0985950599006944,0.09963430391424796,,80655225.0,0.774202787234181,50.33501628391082,425.8430206298828,433.80546051916656,417.88058074059904,0.03739612722785109,1.7287167574002638,1.6650435475637022,0.06367320983656155,545419526144,25.689089,1.21
2023-07-11 00:00:00-04:00,429.0306276136978,431.4852818040741,428.0468039977766,430.9884948730469,64463800,0.0,0.0,0.0,0.006368513089617167,0.006348319798942163,429.2663330078125,429.31653534801916,428.7091552734375,428.37207860834127,426.53222503662107,426.7559145434879,,424.9672142374708,,424.2280478937521,,423.8376543949372,-0.0029969467880985867,-0.2996946788098594,0.025542432300485363,2.5542432300485465,0.033039171955373314,3.303917195537341,,,0.0959539322029354,0.10117507447367281,,79591275.0,0.8099355111474216,58.68986590518384,426.53222503662107,433.69208880536644,419.3723612678757,0.0335724400102742,1.83452033111854,1.6990210568511974,0.13549927426734265,545419526144,25.689089,1.21
2023-07-12 00:00:00-04:00,434.81663940362427,435.87837584272705,433.375000069773,434.4562072753906,91924500,0.0,0.0,0.0,0.00804595121121543,0.008013755129206017,429.82935791015626,431.0297794269537,429.6686187744141,429.48231293616215,427.20557556152346,427.53664096426974,,425.5195065043194,,424.70038244167966,,424.2702893073756,0.006521910504195594,0.6521910504195592,0.0225829673382818,2.258296733828171,0.03198896931592632,3.198896931592622,,,0.08969820859792564,0.10023762876666562,,80382285.0,1.1435915264165482,67.47629763821395,427.20557556152346,434.6959012137467,419.7152499093002,0.0350666099915849,2.1435940469410184,1.7881079740281454,0.35548607291287304,545419526144,25.689089,1.21
2023-07-13 00:00:00-04:00,436.2874535946346,438.7031662377606,435.8491384168472,437.9044189453125,72425200,0.0,0.0,0.0,0.007936845215186672,0.007905514129998396,431.7580200195313,433.3213438591628,430.95147705078125,431.01816524776063,427.9125579833984,428.581395167044,,426.2269191189062,,425.2944716664254,,424.8091942471568,0.02251736232350865,2.251736232350858,0.030179515445780458,3.0179515445780476,0.03336673886447894,3.3366738864478878,,,0.09333426302748939,0.10123497939115567,,79208560.0,0.9143607711085772,69.37918315581044,427.9125579833984,436.6077263298705,419.2173896369263,0.04063993067859173,2.60838462874716,1.952417561743788,0.6559670670033722,545419526144,25.689089,1.21
2023-07-14 00:00:00-04:00,438.8005220882848,439.6576815658912,436.86209613457464,437.6316223144531,69761800,0.0,0.0,0.0,-0.0006229593012931911,-0.0006231534210620552,433.84837036132814,434.7581108371359,432.0395141601563,432.2235402963172,428.5806716918945,429.4883639629735,,426.8668857943072,,425.8359175215101,,425.30145661821945,0.024466863792459215,2.446686379245926,0.025495815331828986,2.5495815331828973,0.031494790345707235,3.1494790345707213,,,0.09483635088026189,0.10155110949322288,,77666045.0,0.8982277905357483,76.21516420253828,428.5806716918945,438.1105470400121,419.05079634377694,0.044471792488899604,2.9211419301473143,2.1464025772422,0.7747393529051143,545419526144,25.689089,1.21
2023-07-17 00:00:00-04:00,437.4855575360118,440.2129509574791,437.4368360339106,439.1512145996094,52680200,0.0,0.0,0.0,0.0034723091469481826,0.003466294600430841,436.0263916015625,436.22248384919004,432.7759155273437,433.4856260539264,429.061767578125,430.4519312284152,,427.5447569574999,,426.4065478227465,,425.8184552447812,0.02542866019727419,2.542866019727419,0.01705472894067439,1.7054728940674346,0.022401074372837337,2.240107437283727,,,0.08013299156815845,0.09355796163339362,,74784900.0,0.7044229516921197,81.86582571876139,429.061767578125,439.7002816443943,418.4232535118557,0.04958966223590266,3.2427087890366124,2.365881180681854,0.8768276083547586,545419526144,25.689089,1.21
2023-07-18 00:00:00-04:00,438.82000444402695,443.06694959685393,438.3816595856711,442.4143371582031,80744400,0.0,0.0,0.0,0.007430521538165147,0.00740305120832296,438.3115600585937,438.28643973607274,433.7889465332031,435.11167247390915,429.77917327880857,431.6394862352695,,428.352392120592,,427.0771069593647,,426.42145471551606,0.026510782587182202,2.6510782587182233,0.023434384394358965,2.3434384394359005,0.03351844466557563,3.351844466557552,,,0.08497358080843286,0.0945002538577458,,73116055.0,1.104332010254109,81.00464340043102,429.77917327880857,441.95855187492316,417.599794682694,0.056677379237329954,3.696650593613697,2.632246099298825,1.0644044943148718,545419526144,25.689089,1.21
2023-07-19 00:00:00-04:00,443.2131170478764,444.5962845348713,442.33642726652124,443.398193359375,65891700,0.0,0.0,0.0,0.002223834352863774,0.002221365293091683,440.09995727539064,439.9903602434276,434.96465759277345,436.62032002600006,430.6568130493164,432.80212703977594,,429.15744326689867,,427.7460154060299,,427.0224360308643,0.02058201939399673,2.058201939399678,0.027238163986675668,2.7238163986675636,0.04121870400546013,4.121870400546019,,,0.08230332668228539,0.09096592171069263,,72602620.0,0.907566421156702,81.50741363874425,430.6568130493164,444.1061338106136,417.2074922880192,0.062459575020154444,4.081609544988453,2.922302633606658,1.1593069113817949,545419526144,25.689089,1.21
2023-07-20 00:00:00-04:00,442.3949081213455,443.30078920594343,439.7356771643042,440.45648193359375,70591600,0.0,0.0,0.0,-0.006634468678127892,-0.0066565745937000416,440.61036987304686,440.14573430020704,436.18419494628904,437.3185641627403,431.49646453857423,433.55620805956966,,429.7534992754363,,428.2561394767613,,427.4862021653375,0.0058278996006202455,0.5827899600620298,0.028476490851021108,2.8476490851021072,0.03963766451884676,3.963766451884675,,,0.07813038845198106,0.09268502125397136,,72283085.0,0.9765991587105061,72.58417021618985,431.49646453857423,445.20183197387996,417.7910971032685,0.06352481914289483,4.116449328530393,3.1612531348899555,0.9551961936404378,545419526144,25.689089,1.21
2023-07-21 00:00:00-04:00,442.1903313140933,442.3949081213455,440.4467614139815,440.45648193359375,71245400,0.0,0.0,0.0,0.0,0.0,441.175341796875,440.2493169158059,437.51185607910156,437.889603305616,432.2596496582031,434.2337781642677,,430.31057051551284,,428.73603285446757,,427.9232201365266,0.006454880029466592,0.6454880029466582,0.031079674492403564,3.1079674492403466,0.03589831043004743,3.5898310430047493,,,0.07422229069964933,0.09271938747600811,,72313495.0,0.9852296587241427,67.12849126979054,432.2596496582031,446.18518580158985,418.33411351481635,0.06443134886357293,4.096252193205601,3.3483288334719954,0.7479233597336052,545419526144,25.689089,1.21
2023-07-24 00:00:00-04:00,441.6156053010378,443.2423207844018,440.57333974034657,442.4241027832031,54023400,0.0,0.0,0.0,0.004467230998557614,0.004457282539200988,441.8299194335938,440.9742458701738,438.92815551757815,438.7146590363645,433.2819396972656,435.0356535707591,,430.9330701082116,,429.26413010042455,,428.40047813195827,0.007452759037858359,0.745275903785844,0.033070932912238504,3.3070932912238495,0.048452256156894524,4.845225615689445,,,0.07446088996667848,0.08625150998602191,,70410940.0,0.7672586106647632,68.93401501181845,433.2819396972656,447.030287765735,419.5335916287962,0.06346144073337272,4.181255004269417,3.514968145179898,0.666286859089519,545419526144,25.689089,1.21
2023-07-25 00:00:00-04:00,442.15137725366066,444.89824144117244,442.10265575154136,443.6319580078125,55191200,0.0,0.0,0.0,0.0027300845885451785,0.0027263646765264354,442.0734436035156,441.8601501864556,440.1925018310547,439.6092468113243,434.4508285522461,435.8750377849673,,431.5778020308336,,429.80823530494183,,428.89052919483623,0.002752218333227141,0.27522183332272193,0.02933596438227415,2.9335964382274096,0.0556277085669632,5.562770856696325,,,0.07243237228437216,0.08279608814586062,,69529320.0,0.7937831119303338,71.92732208051092,434.4508285522461,447.49250636860967,421.4091507358825,0.060037532255714,4.290889186716981,3.6701926520732906,0.6206965346436908,545419526144,25.689089,1.21
2023-07-26 00:00:00-04:00,442.6870897313658,445.1417437230947,441.625353411383,443.70013427734375,71052900,0.0,0.0,0.0,0.00015367754351469642,0.00015366573633065662,442.1338317871094,442.47347834155465,441.11689453125,440.35340757711106,435.392756652832,436.63728309229543,,432.1862313638986,,430.3249808191528,,429.3566483255699,0.0006809701132994839,0.06809701132995515,0.02127700524737497,2.1277005247374996,0.04434047050021461,4.434047050021463,,,0.06740878664493487,0.07723175792948933,,69441280.0,1.0232083855597132,82.12378973676456,435.392756652832,448.23804422286537,422.54746908279867,0.05900551800073129,4.3325260756807324,3.8026868547640755,0.5298392209166569,545419526144,25.689089,1.21
2023-07-27 00:00:00-04:00,447.1191203814564,447.5282442515531,439.8427915613847,440.7584228515625,92194400,0.0,0.0,0.0,-0.006629953877684613,-0.006652029650231425,442.1942199707031,441.90179310067106,441.402294921875,440.42707612319543,436.1768859863281,437.0378545769224,,432.6118056383395,,430.7064441849383,,429.7079477056014,0.0006855181620741835,0.06855181620741199,0.006517412893717323,0.6517412893717387,0.03689362070259028,3.6893620702590333,,,0.07171216445906929,0.08320885672232428,,70269200.0,1.312017213800641,76.22254230335834,436.1768859863281,448.26264150010616,424.09113047255005,0.05541676279543561,4.091408464895494,3.86044077280595,0.23096769208954404,545419526144,25.689089,1.21
2023-07-28 00:00:00-04:00,444.0605333424016,445.91126663621435,440.7584106419101,445.0735778808594,80011800,0.0,0.0,0.0,0.009790295104014746,0.009742680685477808,443.1176391601563,442.9590547896835,442.1464904785156,441.272170617701,437.09300231933594,437.8173916941424,,433.22409538033304,,431.22307115066394,,430.171702946018,0.010482524691194595,1.0482524691194646,0.017005068159948733,1.7005068159948808,0.04293444156928894,4.2934441569289,,,0.08442533771082814,0.08765234314380856,,70875675.0,1.1289035342520548,78.86269928172135,437.09300231933594,448.9459096982169,425.240094940455,0.05423517336578789,4.185357139787186,3.92543268510913,0.2599244546780559,545419526144,25.689089,1.21
2023-07-31 00:00:00-04:00,445.5508983930142,446.28145341174877,444.2261431680017,445.9210510253906,62040400,0.0,0.0,0.0,0.0019041191988218298,0.0019023086618146995,443.81702880859376,443.9463869277806,442.82347412109374,442.11764751564334,437.79969482421876,438.60212955396133,,433.8418141095968,,431.74319143093686,,430.6376134298185,0.007904063590091326,0.7904063590091239,0.015415729709306492,1.541572970930654,0.03273336974159591,3.273336974159581,,,0.08386894071611227,0.07984527720466231,,68731620.0,0.9026471367908977,77.40421880810607,437.79969482421876,450.0008927201009,425.5984969283366,0.05573872270870847,4.275833186903924,3.9955202384551347,0.2803129484487892,545419526144,25.689089,1.21
2023-08-01 00:00:00-04:00,444.440381714926,445.3949841813079,443.6806057849832,444.64495849609375,55291500,0.0,0.0,0.0,-0.002861700577630355,-0.0028658030713367686,444.01962890625,444.17924412657794,443.0465362548828,442.5772590839106,438.417741394043,439.1863674000013,,434.3624845023234,,432.1927424293297,,431.0440118576048,0.002283425416036877,0.22834254160368916,0.005041928234556625,0.5041928234556685,0.028594467113252975,2.8594467113253064,,,0.07943790570995704,0.08141541212197419,,69856525.0,0.7915008655240151,70.33408896289538,438.417741394043,450.6945852880406,426.14089750004536,0.05600523306817277,4.199548365992371,4.036329335616625,0.16321903037574526,545419526144,25.689089,1.21
2023-08-02 00:00:00-04:00,441.4987599543318,441.7617490657216,437.6998797135655,438.45965576171875,93933400,0.0,0.0,0.0,-0.013910655268183691,-0.014008315166368256,442.971533203125,442.27271462053676,442.5526824951172,441.8284699969946,438.7586700439453,439.1162082189856,,434.5581949658294,,432.4078716365666,,431.255138980736,-0.011810856276075254,-1.181085627607526,-0.011137929002912217,-1.113792900291219,0.01579685824711019,1.5796858247110173,,,0.10642312633684822,0.09763336175181671,,71632275.0,1.3113278895581635,50.9989699529341,438.7586700439453,450.6146324677412,426.9027076201494,0.0540432052208037,3.614933639790138,3.952044460319956,-0.3371108205298179,545419526144,25.689089,1.21
2023-08-03 00:00:00-04:00,436.42378673872713,439.1024881730683,435.7711445823999,437.2030334472656,64276100,0.0,0.0,0.0,-0.0028659930233947417,-0.0028701078453143448,442.2604553222656,440.5828208659244,442.2273376464844,440.98735843686063,439.20576629638674,438.93174467747696,,434.6834603257744,,432.5701220679573,,431.42139935230057,-0.008066526287335951,-0.8066526287335977,-0.0073865378755366695,-0.7386537875536674,0.02087961029725105,2.087961029725096,,,0.10254565144844625,0.09330595278755346,,70813165.0,0.9076857389441638,49.255257319096046,439.20576629638674,450.0238950115471,428.3876375812264,0.04926223444826095,3.0186677906663135,3.765358962263923,-0.7466911715976097,545419526144,25.689089,1.21
2023-08-04 00:00:00-04:00,439.03433834610644,441.15781109952064,434.69970007921177,435.2257080078125,100052300,0.0,0.0,0.0,-0.004522670906151438,-0.004532929123593765,440.29088134765624,438.7971165586203,441.7042602539062,439.9396601793698,439.6080581665039,438.5748388006894,,434.7089348386778,,432.6587336130302,,431.52585991638045,-0.022126386203233595,-2.212638620323363,-0.011875801901741312,-1.1875801901741287,0.018834776533219744,1.8834776533219793,,,0.10415436325468225,0.09458204193395944,,71511975.0,1.3990985425867486,43.28560615946757,439.6080581665039,449.05467815909276,430.16143817391503,0.042977465117397404,2.364037884903553,3.485082539031889,-1.1210446541283363,545419526144,25.689089,1.21
2023-08-07 00:00:00-04:00,437.07645044173086,439.180452473231,436.37511643123077,439.02459716796875,58357500,0.0,0.0,0.0,0.008728549555459653,0.008690675994726537,438.9115905761719,438.8729434290052,441.3643096923828,439.7732687850676,440.14623260498047,438.61810618102203,,434.9101204379379,,432.86830656930044,,431.728220919351,-0.015465638685510652,-1.5465638685510705,-0.007683816487051076,-0.7683816487051118,0.025133005445634238,2.513300544563416,,,0.11248135617959437,0.09843568322545317,,71307675.0,0.8183901662759303,44.306363033366786,440.14623260498047,447.95551200126687,432.33695320869407,0.03548493122418712,2.1192551640349393,3.2119075452732333,-1.092652381238294,545419526144,25.689089,1.21
